id,informativeness,naturalness,quality,gptscore_gpt2-large_src_hypo,bartscore_facebook/bart-large-cnn_src_hypo,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_P,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_R,bertscore_microsoft/deberta-large-mnli_layer_default_ref_hypo_F,rouge-1-p_ref_hypo,rouge-1-r_ref_hypo,rouge-1-f_ref_hypo,rouge-2-p_ref_hypo,rouge-2-r_ref_hypo,rouge-2-f_ref_hypo,rouge-l-p_ref_hypo,rouge-l-r_ref_hypo,rouge-l-f_ref_hypo,meteor_ref_hypo,bleu_ref_hypo,moverscore_default_ref_hypo,unieval_fact_consistency_src_hypo,unieval_summarization_coherence_src_hypo,unieval_summarization_consistency_src_hypo,unieval_summarization_fluency_src_hypo,unieval_summarization_overall_src_hypo
537,6.0,5.0,5.0,-1.6676559448242188,-2.3561596870422363,"[0.9327905774116516, 0.857885479927063, 0.9125369787216187]","[0.9376639723777771, 0.8567262887954712, 0.930512547492981]","[0.9352208971977234, 0.8573055267333984, 0.9214370846748352]","[0.9090909090909091, 0.7272727272727273, 1.0]","[0.7142857142857143, 0.5714285714285714, 0.8461538461538461]","[0.799999995072, 0.639999995072, 0.9166666617013889]","[0.6363636363636364, 0.45454545454545453, 0.8181818181818182]","[0.5384615384615384, 0.38461538461538464, 0.75]","[0.5833333283680556, 0.4166666617013889, 0.7826086906616257]","[0.9090909090909091, 0.7272727272727273, 1.0]","[0.7142857142857143, 0.5714285714285714, 0.8461538461538461]","[0.799999995072, 0.639999995072, 0.9166666617013889]","[0.7990771812080538, 0.630952380952381, 0.8311778436691689]","[9.418382295637229e-232, 0, 0]","[0.8347733112243243, 0.7604195792430196, 0.8790265634562135]",0.9646321160152048,0.9881432762907066,0.9793947597785977,0.90368276396951,0.957073600012938
538,2.0,3.0,3.0,-2.453514575958252,-1.9981180429458616,"[0.9367525577545166, 0.9395169019699097, 0.7909702658653259, 0.8181681632995605, 0.8037094473838806]","[0.9448235034942627, 0.9435347318649292, 0.7812303900718689, 0.726151704788208, 0.8469573259353638]","[0.9407707452774048, 0.9415215253829956, 0.7860701680183411, 0.7694185376167297, 0.8247668743133545]","[0.8, 0.9, 0.8, 0.6, 0.5]","[0.8, 0.8181818181818182, 0.7272727272727273, 0.42857142857142855, 0.5555555555555556]","[0.7999999950000002, 0.8571428521541952, 0.7619047569160999, 0.499999995138889, 0.5263157844875347]","[0.6666666666666666, 0.8888888888888888, 0.5555555555555556, 0.3333333333333333, 0.3333333333333333]","[0.6666666666666666, 0.8, 0.5, 0.23076923076923078, 0.375]","[0.6666666616666668, 0.8421052581717452, 0.5263157844875347, 0.2727272678925621, 0.35294117148788934]","[0.8, 0.9, 0.7, 0.5, 0.5]","[0.8, 0.8181818181818182, 0.6363636363636364, 0.35714285714285715, 0.5555555555555556]","[0.7999999950000002, 0.8571428521541952, 0.6666666616780046, 0.41666666180555556, 0.5263157844875347]","[0.9054545454545455, 0.9086363636363638, 0.7080965909090909, 0.5136986301369862, 0.7425742574257427]","[1.0003688322288243e-231, 0, 0, 1.0003688322288243e-231, 1.0003688322288243e-231]","[0.8440288641355558, 0.8855084578559816, 0.5501685480668057, 0.40683741577023236, 0.5665533850850781]",0.964874349689054,0.9847877524102663,0.9842160455790725,0.799074502420997,0.9226927668034453
539,6.0,5.0,5.0,-0.8885076642036438,-1.1561477184295654,"[0.9796147346496582, 0.9862198829650879, 0.9078462719917297, 0.9687786102294922]","[0.975072979927063, 0.9862198829650879, 0.9122316837310791, 0.9533599019050598]","[0.9773385524749756, 0.9862198829650879, 0.9100337028503418, 0.9610074162483215]","[1.0, 0.9285714285714286, 0.8571428571428571, 0.9285714285714286]","[1.0, 0.9285714285714286, 0.9230769230769231, 0.9285714285714286]","[0.999999995, 0.9285714235714286, 0.8888888838957477, 0.9285714235714286]","[0.9285714285714286, 0.8571428571428571, 0.7142857142857143, 0.8571428571428571]","[0.8666666666666667, 0.8571428571428571, 0.7142857142857143, 0.8]","[0.8965517191438764, 0.8571428521428571, 0.7142857092857143, 0.8275862019024971]","[1.0, 0.9285714285714286, 0.8571428571428571, 0.9285714285714286]","[1.0, 0.9285714285714286, 0.9230769230769231, 0.9285714285714286]","[0.999999995, 0.9285714235714286, 0.8888888838957477, 0.9285714235714286]","[0.9436251849112426, 0.9363888888888889, 0.8550701530612245, 0.8840236686390531]","[9.109159947227211e-232, 9.109159947227211e-232, 9.109159947227211e-232, 9.109159947227211e-232]","[0.9143309989666027, 0.9690226827875256, 0.7859054648331244, 0.8954066333923785]",0.9530081263364848,0.9763066781419726,0.9790510811399503,0.01933072527832318,0.6582294948534154
540,6.0,6.0,5.0,-1.782598853111267,-2.092001914978028,"[0.7858049869537354, 0.8726757764816284, 0.8249881267547607, 0.9070788025856018, 0.9869551658630371, 0.8242002725601196, 0.7711740136146545, 0.8635818958282471, 0.8815699219703674, 0.8462258577346802]","[0.714653730392456, 0.9143592715263367, 0.8241977095603943, 0.9012025594711304, 0.9689155220985413, 0.7848860621452332, 0.7798193693161011, 0.7956162691116333, 0.9025262594223022, 0.8158339262008667]","[0.7485423684120178, 0.8930314183235168, 0.8245927095413208, 0.9041311144828796, 0.9778521656990051, 0.8040629625320435, 0.7754725217819214, 0.8282070159912109, 0.8919249773025513, 0.8307520151138306]","[0.875, 0.875, 0.625, 0.875, 1.0, 0.75, 1.0, 0.875, 0.875, 1.0]","[0.5, 1.0, 0.8333333333333334, 0.875, 0.8888888888888888, 0.6, 0.8, 0.5833333333333334, 0.875, 0.7272727272727273]","[0.6363636317355372, 0.9333333283555556, 0.7142857093877552, 0.874999995, 0.9411764656055364, 0.6666666617283951, 0.8888888839506174, 0.6999999952000001, 0.874999995, 0.8421052582825486]","[0.5, 0.75, 0.5, 0.625, 0.875, 0.5, 0.625, 0.625, 0.625, 0.75]","[0.25, 0.8571428571428571, 0.5714285714285714, 0.5555555555555556, 0.7777777777777778, 0.3333333333333333, 0.45454545454545453, 0.4166666666666667, 0.625, 0.5]","[0.33333332888888895, 0.7999999950222222, 0.5333333283555556, 0.5882352891349482, 0.823529406782007, 0.39999999520000007, 0.5263157845983379, 0.4999999952000001, 0.624999995, 0.5999999952]","[0.5, 0.875, 0.625, 0.75, 1.0, 0.625, 0.5, 0.75, 0.875, 0.875]","[0.2857142857142857, 1.0, 0.8333333333333334, 0.75, 0.8888888888888888, 0.5, 0.4, 0.5, 0.875, 0.6363636363636364]","[0.36363635900826446, 0.9333333283555556, 0.7142857093877552, 0.749999995, 0.9411764656055364, 0.555555550617284, 0.4444444395061729, 0.5999999952, 0.874999995, 0.7368421003878117]","[0.4617111737448048, 0.8333333333333334, 0.8861997310842195, 0.9149940968122785, 0.9215917772067505, 0.6722608024691359, 0.6994631115400857, 0.6364516129032258, 0.6814570345923481, 0.7652168667430779]","[1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231, 0, 1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231]","[0.462631886489668, 0.7866550661030242, 0.7791649551794224, 0.7702296254493082, 0.9031557841155051, 0.5768273579678764, 0.5796173498295275, 0.5626152057488465, 0.7940295263231221, 0.6641242218177152]",0.9700884546833656,0.9841336782494058,0.985922348213154,0.5915220184581551,0.853859348306905
541,5.0,3.0,3.0,-2.7404654026031494,-2.618278980255127,"[0.829538106918335, 0.8064876794815063, 0.8665956258773804, 0.8563711643218994, 0.7950165271759033]","[0.786702036857605, 0.7451093792915344, 0.8516452312469482, 0.8317531943321228, 0.7242182493209839]","[0.8075524568557739, 0.7745844721794128, 0.8590553998947144, 0.8438826203346252, 0.7579677700996399]","[0.6, 0.5, 0.9, 0.7, 0.6]","[0.5, 0.38461538461538464, 0.9, 0.7, 0.5]","[0.5454545404958678, 0.4347826037807184, 0.899999995, 0.699999995, 0.5454545404958678]","[0.4, 0.3, 0.8, 0.5, 0.4]","[0.3076923076923077, 0.21428571428571427, 0.8, 0.5, 0.3076923076923077]","[0.34782608204158794, 0.24999999513888896, 0.7999999950000002, 0.4999999950000001, 0.34782608204158794]","[0.6, 0.5, 0.9, 0.7, 0.6]","[0.5, 0.38461538461538464, 0.9, 0.7, 0.5]","[0.5454545404958678, 0.4347826037807184, 0.899999995, 0.699999995, 0.5454545404958678]","[0.49145299145299143, 0.5406060606060606, 0.8126721763085399, 0.7361111111111112, 0.49145299145299143]","[9.788429383461836e-232, 9.788429383461836e-232, 9.788429383461836e-232, 9.788429383461836e-232, 9.788429383461836e-232]","[0.7213797259388015, 0.5892689008027931, 0.8507011045742109, 0.7460102262904191, 0.6414577254467584]",0.9562983777634956,0.9665193548564589,0.9684718860762398,0.18072317666673204,0.7052381391998103
542,6.0,4.0,4.0,-2.360189914703369,-2.854017496109009,[0.8642944097518921],[0.890934944152832],[0.8774124979972839],[0.75],[0.6923076923076923],[0.7199999950079999],[0.4166666666666667],[0.38461538461538464],[0.39999999500800004],[0.5833333333333334],[0.5384615384615384],[0.559999995008],[0.7249802994483845],[0],[0.7785385404090208],0.95452471379088,0.9675136204315563,0.9712864460245251,0.013332666505081888,0.6507109109870545
543,6.0,6.0,3.0,-2.180251121520996,-2.128713846206665,"[0.9374179840087891, 0.9419647455215454, 0.9137274026870728, 0.9260777235031128]","[0.8974098563194275, 0.9419647455215454, 0.8500749468803406, 0.884587287902832]","[0.9169777035713196, 0.9419647455215454, 0.880752682685852, 0.9048571586608887]","[0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334]","[0.625, 0.7142857142857143, 0.5, 0.7142857142857143]","[0.7142857093877552, 0.7692307642603551, 0.5714285665306124, 0.7692307642603551]","[0.8, 0.8, 0.4, 0.8]","[0.5714285714285714, 0.6666666666666666, 0.25, 0.5714285714285714]","[0.6666666618055556, 0.7272727223140496, 0.3076923029585799, 0.6666666618055556]","[0.8333333333333334, 0.8333333333333334, 0.6666666666666666, 0.8333333333333334]","[0.625, 0.7142857142857143, 0.5, 0.7142857142857143]","[0.7142857093877552, 0.7692307642603551, 0.5714285665306124, 0.7692307642603551]","[0.7942949907235621, 0.884784293464221, 0.6071019473081329, 0.7942949907235621]","[9.709385502639237e-232, 9.709385502639237e-232, 9.709385502639237e-232, 9.709385502639237e-232]","[0.8524161708845142, 0.8796327669305413, 0.7011171971059071, 0.7942930323963289]",0.9453627086379272,0.9787242190649157,0.9792966727818535,0.887861524773377,0.9486274722067153
544,5.0,4.0,5.0,-1.151325821876526,-1.5361119508743286,"[0.9586438536643982, 0.8693304061889648, 0.9204943180084229]","[0.9664834141731262, 0.9252543449401855, 0.9117423892021179]","[0.9625476598739624, 0.8964210152626038, 0.9160974025726318]","[0.8421052631578947, 0.7894736842105263, 0.8421052631578947]","[0.8421052631578947, 0.9375, 0.8]","[0.8421052581578947, 0.857142852179592, 0.8205128155161079]","[0.7391304347826086, 0.5652173913043478, 0.5652173913043478]","[0.7727272727272727, 0.7222222222222222, 0.5416666666666666]","[0.7555555505580247, 0.6341463365377752, 0.5531914843639657]","[0.8421052631578947, 0.7894736842105263, 0.8421052631578947]","[0.8421052631578947, 0.9375, 0.8]","[0.8421052581578947, 0.857142852179592, 0.8205128155161079]","[0.9153179343119018, 0.7979771951298074, 0.7078370381609892]","[8.06798322521923e-232, 8.06798322521923e-232, 8.06798322521923e-232]","[0.8900347678236863, 0.6978254187187718, 0.8082075288210514]",0.9688790156410634,0.9894029371995011,0.9783243640679073,0.7362394231563508,0.9013222414745864
545,6.0,6.0,6.0,-2.0461435317993164,-2.3576467037200928,"[0.8813130259513855, 0.9118962287902832, 0.9999998807907104, 0.8956091403961182, 0.7284389734268188]","[0.8378936052322388, 0.9064533114433289, 0.9999998807907104, 0.9112101793289185, 0.7218039631843567]","[0.8590550422668457, 0.9091666340827942, 0.9999998807907104, 0.9033423066139221, 0.7251062989234924]","[0.7142857142857143, 1.0, 1.0, 0.7142857142857143, 0.8571428571428571]","[0.625, 0.875, 1.0, 0.8333333333333334, 0.6]","[0.6666666616888889, 0.9333333283555556, 0.999999995, 0.7692307642603551, 0.7058823480968859]","[0.5714285714285714, 0.8571428571428571, 1.0, 0.7142857142857143, 0.42857142857142855]","[0.4444444444444444, 0.75, 1.0, 0.8333333333333334, 0.3]","[0.4999999950781251, 0.7999999950222222, 0.999999995, 0.7692307642603551, 0.3529411716262976]","[0.7142857142857143, 1.0, 1.0, 0.7142857142857143, 0.5714285714285714]","[0.625, 0.875, 1.0, 0.8333333333333334, 0.4]","[0.6666666616888889, 0.9333333283555556, 0.999999995, 0.7692307642603551, 0.470588230449827]","[0.7349537037037036, 0.8819444444444444, 0.9993141289437586, 0.9708049886621315, 0.6084656084656085]","[1.0518351895246305e-231, 0, 1.0518351895246305e-231, 0, 1.0518351895246305e-231]","[0.6694203824910139, 0.8734995465499733, 1.0, 0.8633683877386411, 0.5390592897953254]",0.9745630768163812,0.9845708928752899,0.9864050540697319,0.06341699624733126,0.6781309810641177
546,6.0,6.0,5.0,-1.236384034156799,-1.6307936906814575,"[0.9784774780273438, 0.9081075191497803, 0.8951448202133179, 0.952910840511322, 0.9659703969955444, 0.8933777213096619, 0.9668624401092529, 0.9999999403953552, 0.9531396627426147, 0.8744732141494751, 0.9183131456375122]","[0.9744422435760498, 0.9104146957397461, 0.8957067728042603, 0.9057042598724365, 0.9659703969955444, 0.8540102243423462, 0.9635157585144043, 0.9999999403953552, 0.9275004863739014, 0.8576593399047852, 0.9064041376113892]","[0.9764556884765625, 0.9092596769332886, 0.8954256772994995, 0.928708016872406, 0.9659703969955444, 0.8732505440711975, 0.9651862382888794, 0.9999999403953552, 0.9401453137397766, 0.8659846782684326, 0.9123197793960571]","[1.0, 0.8, 0.9, 0.9, 1.0, 0.8, 0.9, 1.0, 0.9, 0.6, 0.9]","[1.0, 0.8888888888888888, 0.9, 0.8181818181818182, 1.0, 0.8, 0.9, 1.0, 0.9, 0.6, 0.9]","[0.999999995, 0.8421052581717452, 0.899999995, 0.8571428521541952, 0.999999995, 0.7999999950000002, 0.899999995, 0.999999995, 0.899999995, 0.5999999950000001, 0.899999995]","[0.8888888888888888, 0.4444444444444444, 0.7777777777777778, 0.7777777777777778, 0.8888888888888888, 0.4444444444444444, 0.7777777777777778, 1.0, 0.7777777777777778, 0.3333333333333333, 0.5555555555555556]","[0.8, 0.5, 0.7777777777777778, 0.5833333333333334, 0.8, 0.4444444444444444, 0.7, 1.0, 0.6363636363636364, 0.2727272727272727, 0.5555555555555556]","[0.8421052581717452, 0.4705882303114187, 0.7777777727777778, 0.6666666617687076, 0.8421052581717452, 0.44444443944444445, 0.7368421002770082, 0.999999995, 0.6999999950500001, 0.2999999950500001, 0.5555555505555557]","[1.0, 0.7, 0.9, 0.9, 1.0, 0.7, 0.9, 1.0, 0.9, 0.5, 0.7]","[1.0, 0.7777777777777778, 0.9, 0.8181818181818182, 1.0, 0.7, 0.9, 1.0, 0.9, 0.5, 0.7]","[0.999999995, 0.7368421002770082, 0.899999995, 0.8571428521541952, 0.999999995, 0.699999995, 0.899999995, 0.999999995, 0.899999995, 0.4999999950000001, 0.699999995]","[0.9149940968122785, 0.8519740862975187, 0.8861997310842195, 0.7707031250000002, 0.896818181818182, 0.7425742574257427, 0.8289915966386556, 0.9996243425995492, 0.8289915966386556, 0.4931640625000001, 0.8519740862975187]","[1.0003688322288243e-231, 1.0003688322288243e-231, 0, 0, 0, 0, 1.0003688322288243e-231, 1.0003688322288243e-231, 0, 1.0003688322288243e-231, 0]","[0.9207954551430502, 0.732544876400796, 0.8592464358675101, 0.8222491815033441, 0.9119143492415229, 0.694653056570501, 0.906898116606582, 1.0, 0.8336735400339794, 0.6521423270970977, 0.8394506103596998]",0.9473750311745522,0.979068060527917,0.9830585185389,0.9534663093707869,0.9718642961458679
547,6.0,1.0,1.0,-2.299593210220337,-2.4015860557556152,"[0.9542638063430786, 0.8806475400924683, 0.8132569789886475, 0.9192227721214294, 0.8538296222686768, 0.7776138782501221, 0.7388956546783447]","[0.9542638063430786, 0.89430171251297, 0.9008946418762207, 0.9355121850967407, 0.9514719247817993, 0.8186690807342529, 0.7712050676345825]","[0.9542638063430786, 0.8874220252037048, 0.8548355102539062, 0.927295982837677, 0.9000102281570435, 0.7976135015487671, 0.7547047138214111]","[0.8888888888888888, 0.5555555555555556, 0.5555555555555556, 0.7777777777777778, 0.6666666666666666, 0.5555555555555556, 0.5555555555555556]","[0.8, 0.5555555555555556, 0.7142857142857143, 0.7777777777777778, 1.0, 0.5555555555555556, 0.5555555555555556]","[0.8421052581717452, 0.5555555505555557, 0.6249999950781252, 0.7777777727777778, 0.7999999952000001, 0.5555555505555557, 0.5555555505555557]","[0.8888888888888888, 0.4444444444444444, 0.3333333333333333, 0.6666666666666666, 0.4444444444444444, 0.3333333333333333, 0.3333333333333333]","[0.8, 0.4444444444444444, 0.5, 0.6666666666666666, 0.8, 0.375, 0.375]","[0.8421052581717452, 0.44444443944444445, 0.39999999520000007, 0.6666666616666668, 0.5714285668367348, 0.35294117148788934, 0.35294117148788934]","[0.8888888888888888, 0.5555555555555556, 0.5555555555555556, 0.7777777777777778, 0.6666666666666666, 0.5555555555555556, 0.5555555555555556]","[0.8, 0.5555555555555556, 0.7142857142857143, 0.7777777777777778, 1.0, 0.5555555555555556, 0.5555555555555556]","[0.8421052581717452, 0.5555555505555557, 0.6249999950781252, 0.7777777727777778, 0.7999999952000001, 0.5555555505555557, 0.5555555505555557]","[0.9240225015626085, 0.7080965909090909, 0.7605421686746989, 0.9054545454545455, 0.7735797021511307, 0.6250000000000001, 0.6250000000000001]","[1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231, 1.0003688322288243e-231]","[0.9068058553092855, 0.6658877752279169, 0.5441234195759805, 0.837234056096437, 0.5791735019065842, 0.510931283607789, 0.4999155068899481]",0.9498864806850076,0.984925445807233,0.9845427832710902,0.8143806947595683,0.9279496412792971
548,6.0,6.0,5.0,-1.9222991466522217,-2.303438901901245,"[0.7746666669845581, 0.8266726732254028, 0.7775506973266602, 0.8011626601219177, 0.9195418357849121, 0.7996913194656372, 0.7950752973556519, 1.0000001192092896, 0.8132969737052917, 0.8115071058273315, 0.806833028793335, 0.8544158935546875]","[0.7254348993301392, 0.7455655336380005, 0.8730417490005493, 0.7700048685073853, 0.9195418357849121, 0.8172556161880493, 0.7923300862312317, 1.0000001192092896, 0.8499463200569153, 0.8139531016349792, 0.7410306930541992, 0.8541231155395508]","[0.749242901802063, 0.784027099609375, 0.8225340247154236, 0.7852748036384583, 0.9195418357849121, 0.8083781003952026, 0.7937002778053284, 1.0000001192092896, 0.831217885017395, 0.8127282857894897, 0.7725331783294678, 0.8542695045471191]","[0.7777777777777778, 0.6666666666666666, 0.5555555555555556, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 1.0, 0.7777777777777778, 0.7777777777777778, 0.7777777777777778, 0.8888888888888888]","[0.7777777777777778, 0.6, 0.8333333333333334, 0.7777777777777778, 0.875, 0.875, 0.875, 1.0, 1.0, 0.875, 0.5833333333333334, 0.8888888888888888]","[0.7777777727777778, 0.6315789423822715, 0.6666666618666668, 0.7777777727777778, 0.823529406782007, 0.823529406782007, 0.823529406782007, 0.999999995, 0.8749999950781251, 0.823529406782007, 0.6666666617687076, 0.888888883888889]","[0.375, 0.375, 0.375, 0.375, 0.75, 0.375, 0.375, 1.0, 0.375, 0.375, 0.375, 0.75]","[0.3333333333333333, 0.25, 0.5, 0.3333333333333333, 0.8571428571428571, 0.42857142857142855, 0.375, 1.0, 0.42857142857142855, 0.375, 0.25, 0.75]","[0.35294117148788934, 0.29999999520000004, 0.4285714236734694, 0.35294117148788934, 0.7999999950222222, 0.3999999950222222, 0.37499999500000003, 0.999999995, 0.3999999950222222, 0.37499999500000003, 0.29999999520000004, 0.749999995]","[0.5555555555555556, 0.4444444444444444, 0.5555555555555556, 0.5555555555555556, 0.7777777777777778, 0.5555555555555556, 0.5555555555555556, 1.0, 0.5555555555555556, 0.5555555555555556, 0.5555555555555556, 0.8888888888888888]","[0.5555555555555556, 0.4, 0.8333333333333334, 0.5555555555555556, 0.875, 0.625, 0.625, 1.0, 0.7142857142857143, 0.625, 0.4166666666666667, 0.8888888888888888]","[0.5555555505555557, 0.42105262659279785, 0.6666666618666668, 0.5555555505555557, 0.823529406782007, 0.5882352891349482, 0.5882352891349482, 0.999999995, 0.6249999950781252, 0.5882352891349482, 0.47619047129251707, 0.888888883888889]","[0.6724489795918367, 0.551470588235294, 0.806697108066971, 0.6880733944954129, 0.9883326549993218, 0.7718063186813185, 0.7500000000000001, 0.9995, 0.824175824175824, 0.7500000000000001, 0.551470588235294, 0.8833333333333334]","[1.0244914152188952e-231, 1.2183324802375697e-231, 1.0244914152188952e-231, 1.2183324802375697e-231, 1.2183324802375697e-231, 1.2183324802375697e-231, 1.2183324802375697e-231, 1.2183324802375697e-231, 1.2183324802375697e-231, 1.2183324802375697e-231, 1.2183324802375697e-231, 1.2183324802375697e-231]","[0.45635363991398503, 0.3838321511435858, 0.5252053350181167, 0.4604488403719724, 0.8956515058313992, 0.5201539348371855, 0.5379574961477369, 1.0, 0.5483981953249668, 0.551820287387891, 0.4640062965249234, 0.7254950473037237]",0.0337676088111375,0.9730789780226191,0.9497288764091267,0.9663425190129753,0.9630501244815738
