id,src,sys,refs,ref,fluency,grammar,semantics
66,"107_camilla | discoverer | n._r._pogson,n._r._pogson | birthplace | nottingham,n._r._pogson | nationality | england",the nationality of the england is england national and the country is the creator of writtenwork .,"['107 camilla was discovered by the british nr pogson who was born in nottingham .', 'nr pogson was an english national who was born in nottingham and discovered 107 camilla .', '107 camilla was discovered by english , n . r . pogson , who was born in nottingham .']",107 camilla was discovered by the british nr pogson who was born in nottingham .,1.3333333333333333,1.3333333333333333,1.0
67,"107_camilla | discoverer | n._r._pogson,n._r._pogson | birthplace | nottingham,n._r._pogson | nationality | england",107 camilla was edited by n. r. pogson . n. r. pogson is a building in nottingham and was born in england .,"['107 camilla was discovered by the british nr pogson who was born in nottingham .', 'nr pogson was an english national who was born in nottingham and discovered 107 camilla .', '107 camilla was discovered by english , n . r . pogson , who was born in nottingham .']",107 camilla was discovered by the british nr pogson who was born in nottingham .,2.333333333333333,2.333333333333333,1.3333333333333333
68,"107_camilla | discoverer | n._r._pogson,n._r._pogson | birthplace | nottingham,n._r._pogson | nationality | england","n. r. pogson was born in nottingham , england .","['107 camilla was discovered by the british nr pogson who was born in nottingham .', 'nr pogson was an english national who was born in nottingham and discovered 107 camilla .', '107 camilla was discovered by english , n . r . pogson , who was born in nottingham .']",107 camilla was discovered by the british nr pogson who was born in nottingham .,3.0,3.0,1.5
69,"107_camilla | discoverer | n._r._pogson,n._r._pogson | birthplace | nottingham,n._r._pogson | nationality | england","107 camilla discoverer n. r. pogson n. r. pogson was born in nottingham n. r. pogson , england","['107 camilla was discovered by the british nr pogson who was born in nottingham .', 'nr pogson was an english national who was born in nottingham and discovered 107 camilla .', '107 camilla was discovered by english , n . r . pogson , who was born in nottingham .']",107 camilla was discovered by the british nr pogson who was born in nottingham .,1.3333333333333333,2.333333333333333,2.0
70,"107_camilla | discoverer | n._r._pogson,n._r._pogson | birthplace | nottingham,n._r._pogson | nationality | england","n. r. pogson , born in nottingham , discovered 107 camilla . he is from england .","['107 camilla was discovered by the british nr pogson who was born in nottingham .', 'nr pogson was an english national who was born in nottingham and discovered 107 camilla .', '107 camilla was discovered by english , n . r . pogson , who was born in nottingham .']",107 camilla was discovered by the british nr pogson who was born in nottingham .,3.0,3.0,3.0
72,"107_camilla | discoverer | n._r._pogson,n._r._pogson | deathplace | chennai,n._r._pogson | birthplace | nottingham,107_camilla | discovered | 2001-03-01","the manager of 101 camilla , who was born in nennal , is 07 camilla , who was born in the daucovel 17 camilla , which was born in the daucovel 17 camilla , which was born in the discoverion , was born in the discovers of 1.r . post , and was born in the discovel 17 camilla , which was born in the discovers of `` 2001-03-0 `` .","['n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on 1 march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on march 1st 2001 .']",n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .,1.0,1.0,1.0
73,"107_camilla | discoverer | n._r._pogson,n._r._pogson | deathplace | chennai,n._r._pogson | birthplace | nottingham,107_camilla | discovered | 2001-03-01",the port authority of headquarter and new jersey is the operating organisation of atlantic city international airport .,"['n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on 1 march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on march 1st 2001 .']",n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .,3.0,2.6666666666666665,1.0
74,"107_camilla | discoverer | n._r._pogson,n._r._pogson | deathplace | chennai,n._r._pogson | birthplace | nottingham,107_camilla | discovered | 2001-03-01","n. r. pogson , who was born in nottingham , is the author of 107 camilla , which was born in nottingham and is 2001-03-01 .","['n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on 1 march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on march 1st 2001 .']",n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .,2.0,2.0,1.6666666666666667
75,"107_camilla | discoverer | n._r._pogson,n._r._pogson | deathplace | chennai,n._r._pogson | birthplace | nottingham,107_camilla | discovered | 2001-03-01",the leader of chennai is leadername .,"['n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on 1 march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on march 1st 2001 .']",n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .,1.0,1.6666666666666667,1.0
76,"107_camilla | discoverer | n._r._pogson,n._r._pogson | deathplace | chennai,n._r._pogson | birthplace | nottingham,107_camilla | discovered | 2001-03-01","107 camilla , which has march 01st 2001 floors , is published by n. r. pogson . march 01st 2001 and is affiliated with chennai .","['n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on 1 march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on march 1st 2001 .']",n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .,1.0,1.0,1.0
77,"107_camilla | discoverer | n._r._pogson,n._r._pogson | deathplace | chennai,n._r._pogson | birthplace | nottingham,107_camilla | discovered | 2001-03-01",n. r. pogson was born in nottingham but died in chennai .,"['n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on 1 march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on march 1st 2001 .']",n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .,1.5,2.0,1.5
78,"107_camilla | discoverer | n._r._pogson,n._r._pogson | deathplace | chennai,n._r._pogson | birthplace | nottingham,107_camilla | discovered | 2001-03-01",107 camilla discoverer n. r. pogson n. r. pogson died in chennai n. r. pogson was born in nottingham 107 camilla discovered 2001-03-01,"['n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on 1 march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on march 1st 2001 .']",n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .,1.0,1.0,1.6666666666666667
79,"107_camilla | discoverer | n._r._pogson,n._r._pogson | deathplace | chennai,n._r._pogson | birthplace | nottingham,107_camilla | discovered | 2001-03-01","n. r. pogson , who died in chennai , discovered 107 camilla , discovered on march 01 ( 2001 ) . he was born in nottingham .","['n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on 1 march 2001 .', '107 camilla was discovered by n . r . pogson , who was born in nottingham and died in chennai . it was discovered on march 1st 2001 .']",n . r . pogson was born in nottingham and died in chennai . he discovered the 107 camilla asteroid on the 1st march 2001 .,1.5,2.0,2.0
81,"108_st_georges_terrace | floorcount | 50,108_st_georges_terrace | completiondate | 1988",108 st georges terrace has 50 floors and was completed in 1988 .,"['108 st georges terrace was completed in 1988 and has a floor count of 50 .', '108 st georges terrace , completed in 1988 , has 50 floors .', '108 st georges terrace has a floor count of 50 and was completed in 1988 .']",108 st georges terrace was completed in 1988 and has a floor count of 50 .,3.0,3.0,3.0
